Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 2
Receiver Number: 1 R1                             (x,y,z) = (7,20, -1,80, 1,00)
ms(source)	63	125	250	500	1000	2000	4000	8000
215,00	29,48	34,39	38,08	38,48	40,03	40,16	38,26	31,41
225,00	28,50	33,25	36,99	37,42	38,97	39,14	37,23	30,13
235,00	27,71	32,14	35,86	36,30	37,84	37,92	36,06	28,68
245,00	26,07	30,93	34,78	35,28	36,84	37,02	35,11	27,54
255,00	23,92	29,75	33,91	34,53	36,23	36,44	34,54	26,82
265,00	22,87	28,35	32,14	32,75	34,25	34,33	31,75	23,57
275,00	20,82	26,72	30,97	31,74	33,28	33,36	30,76	22,29
285,00	19,60	25,51	29,90	30,71	32,36	32,42	29,71	21,02
295,00	18,88	24,82	29,20	30,16	31,77	31,77	28,97	20,10
305,00	18,37	24,00	28,44	29,42	30,92	30,84	27,98	18,85
315,00	17,88	23,06	27,43	28,51	30,03	30,02	27,16	17,89
325,00	16,79	21,81	26,36	27,61	29,12	29,09	26,12	16,66
335,00	13,59	18,80	23,65	25,48	27,62	27,59	24,43	14,64
345,00	8,13	15,50	20,80	21,48	24,10	24,31	21,11	10,84
355,00	7,86	14,65	19,62	20,31	22,98	23,23	19,90	9,31
365,00	6,51	13,31	18,56	19,33	22,10	22,21	18,67	7,65
375,00	4,57	11,96	17,54	18,30	21,24	21,43	17,86	6,67
385,00	4,21	11,29	16,80	17,63	20,75	20,97	17,34	5,98
395,00	1,92	9,80	15,71	16,60	19,77	19,93	16,10	4,31
405,00	-0,45	8,27	14,97	16,20	19,48	19,62	15,76	3,85
415,00	-1,00	7,56	13,98	15,30	18,60	18,69	14,73	2,58
425,00	-1,28	7,26	13,60	14,99	18,31	18,40	14,42	2,22
435,00	-12,65	4,11	11,66	13,13	16,39	16,45	12,19	-0,15
445,00	-13,89	2,27	10,81	12,39	15,65	15,58	11,41	-1,47
455,00	-18,00	-0,64	9,37	9,86	13,30	13,57	9,44	-3,62
465,00	-18,60	-1,40	8,81	9,30	12,74	13,00	8,88	-4,29
475,00	-24,81	-2,87	8,15	8,66	12,26	12,08	7,95	-5,45
485,00	-30,19	-5,98	5,96	6,40	10,23	8,88	4,24	-9,56
495,00	-31,12	-8,93	4,77	5,41	9,36	7,33	2,38	-11,80
505,00	-32,51	-11,74	-0,39	0,26	5,14	5,39	0,49	-14,13
515,00	-34,03	-12,77	-1,26	-0,62	4,45	4,72	-0,22	-15,01
525,00	-36,46	-14,70	-3,58	-3,35	1,59	2,05	-2,99	-18,33
535,00	-37,14	-15,46	-4,42	-4,16	0,95	1,50	-3,56	-18,99
545,00	-37,93	-16,82	-5,40	-5,13	0,12	0,51	-4,72	-20,43
555,00	-38,25	-18,64	-6,74	-6,33	-0,87	-0,56	-5,98	-22,10
565,00	-42,00	-20,12	-8,22	-7,85	-2,33	-1,97	-7,45	-23,92
575,00	-43,64	-23,01	-9,14	-8,55	-2,85	-2,45	-7,90	-24,48
585,00	-49,95	-24,16	-11,21	-10,80	-4,39	-4,40	-10,11	-26,89
595,00	-56,39	-25,81	-12,56	-11,85	-5,34	-5,68	-11,87	-29,21
605,00	-60,32	-27,33	-13,64	-13,09	-6,93	-6,84	-12,98	-30,36
615,00	-61,86	-29,04	-15,04	-14,65	-8,42	-8,34	-14,68	-32,66
625,00	-65,20	-30,77	-16,79	-17,29	-10,62	-10,36	-16,63	-34,79
635,00	-67,69	-32,33	-18,11	-18,44	-11,16	-10,62	-16,91	-35,17
645,00	-68,14	-33,24	-18,89	-19,53	-12,05	-11,42	-17,67	-35,99
655,00	-68,99	-34,95	-20,16	-21,12	-12,97	-12,34	-18,67	-37,19
665,00	-70,70	-37,03	-21,93	-21,91	-16,38	-16,33	-22,98	-42,13
675,00	-73,59	-38,12	-23,76	-24,05	-17,97	-17,45	-24,28	-43,73
685,00	-76,10	-39,69	-25,02	-25,18	-18,76	-18,07	-24,89	-44,51
695,00	-79,95	-42,31	-26,23	-26,38	-19,53	-18,72	-25,51	-45,33
705,00	-80,22	-44,08	-27,23	-27,37	-20,46	-19,76	-26,57	-46,80

d) Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) for job 2
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign tells the is part the directional information
Receiver Number: 1 R1                             (x,y,z) = (7,20, -1,80, 1,00)
ms(source)	Sqr(Px),63	Sqr(Py),63	Sqr(Pz),63	Sqr(Px),125	Sqr(Py),125	Sqr(Pz),125	Sqr(Px),250	Sqr(Py),250	Sqr(Pz),250	Sqr(Px),500	Sqr(Py),500	Sqr(Pz),500	Sqr(Px),1000	Sqr(Py),1000	Sqr(Pz),1000	Sqr(Px),2000	Sqr(Py),2000	Sqr(Pz),2000	Sqr(Px),4000	Sqr(Py),4000	Sqr(Pz),4000	Sqr(Px),8000	Sqr(Py),8000	Sqr(Pz),8000
5,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15,00	24609,4140625	-11043,7646484375	-8,53424644446931779E-5	24596,546875	-11037,990234375	-8,52978482726030052E-5	24562,833984375	-11022,8603515625	-8,51809309097006917E-5	24508,494140625	-10998,4755859375	-8,4992483607493341E-5	24429,86328125	-10963,1884765625	-8,47198025439865887E-5	24213,927734375	-10866,28515625	-8,39709682622924447E-5	23414,33203125	-10507,45703125	-8,11980644357390702E-5	20618,28515625	-9252,6982421875	-7,15017158654518425E-5
25,00	64832,94140625	-8585,8876953125	5618,15380859375	79586,4296875	-7429,23974609375	-549,02685546875	93995,84375	-5899,1884765625	-6125,81396484375	94434,546875	-5824,87548828125	-6871,611328125	91449,515625	-6288,865234375	-7642,7939453125	85663,8359375	-6161,2158203125	-6313,966796875	78321,2578125	-5530,9755859375	-4421,93359375	63558,8046875	-5074,85498046875	-2680,025146484375
35,00	-1300,976806640625	-1750,386962890625	14633,5439453125	-1430,7137451171875	-2833,014404296875	11379,28515625	-2217,94287109375	-2540,964599609375	8340,9345703125	-3724,616455078125	-2497,602294921875	5795,89794921875	-1546,8731689453125	-2510,069091796875	626,643310546875	185,588958740234375	-2428,608642578125	-415,18157958984375	326,52972412109375	-2921,80712890625	-687,4537353515625	652,9539794921875	-2740,15234375	-1159,4278564453125
45,00	-15646,345703125	1741,7767333984375	13574,4970703125	-17887,31640625	1990,0260009765625	11028,55078125	-21252,31640625	5760,8544921875	7917,1123046875	-20673,080078125	6037,19775390625	5382,08837890625	-21755,626953125	2989,133544921875	3150,63037109375	-18391,755859375	1086,62890625	3213,6494140625	-14997,85546875	1572,184814453125	3985,366455078125	-11060,166015625	392,80340576171875	3197,962646484375
55,00	5598,0234375	-11505,4892578125	4067,846923828125	6649,1875	-11777,6943359375	2481,1123046875	6970,99072265625	-13713,671875	-665,7969970703125	6263,83251953125	-13804,53515625	-1832,527099609375	2499,7138671875	-12373,9560546875	-6531,47998046875	1357,432373046875	-8756,7138671875	-4346,67236328125	605,1832275390625	-7578,50390625	-3145,088623046875	129,468978881835938	-4817,97509765625	-2036,883544921875
65,00	-4,05518674850463867	-1883,7508544921875	3073,245849609375	-508,164093017578125	-2311,42431640625	4105,76611328125	-1585,9093017578125	-2691,015869140625	3851,909423828125	-2933,697509765625	-2877,404052734375	2357,417724609375	-5145,7255859375	-2961,96044921875	270,829376220703125	-5040,43896484375	-1994,1279296875	-39,9157066345214844	-4239,671875	-1391,7952880859375	233,922576904296875	-2609,93310546875	-253,901702880859375	530,3046875
75,00	6455,84521484375	522,32843017578125	2548,7978515625	6854,90283203125	463,6513671875	2157,19287109375	6770,5712890625	2624,30908203125	1722,0780029296875	6095,279296875	3853,2158203125	1592,746826171875	5680,23779296875	4656,1220703125	431,918609619140625	5183,55029296875	5481,96923828125	-4,87164163589477539	4555,90283203125	4856,3701171875	39,7561492919921875	2653,511474609375	3271,00927734375	71,1976318359375
85,00	671,07171630859375	-839,4075927734375	1620,669921875	-123,079948425292969	-1471,4307861328125	1732,6671142578125	-940,391845703125	-1982,35009765625	1782,1380615234375	-606,03424072265625	-1547,490966796875	1182,8231201171875	-290,67974853515625	-1793,819580078125	863,5400390625	83,8783645629882812	-393,221771240234375	902,394287109375	253,715057373046875	-195,828170776367188	369,56439208984375	210,045135498046875	80,8489227294921875	91,43206787109375
95,00	-452,948486328125	-763,05108642578125	1915,0230712890625	-386,820465087890625	-1225,6053466796875	1978,660400390625	-672,0465087890625	-1097,04345703125	1222,4290771484375	-760,50457763671875	-1212,8031005859375	542,63385009765625	-1488,9388427734375	-1261,676025390625	-762,7607421875	-1317,0972900390625	-770,4239501953125	-176,488128662109375	-1217,556884765625	-570,3197021484375	210,173812866210938	-679,03057861328125	-591,0196533203125	395,812744140625
105,00	156,143905639648438	1066,2325439453125	1360,048095703125	253,234970092773438	377,95233154296875	1393,468505859375	317,314117431640625	-303,9625244140625	939,406005859375	675,0728759765625	-748,53350830078125	552,55072021484375	1027,2684326171875	-1337,990478515625	-72,3315048217773438	1517,09375	-1438,625244140625	-1105,4305419921875	875,16119384765625	-985,22113037109375	-526,75213623046875	612,363525390625	-160,899078369140625	-452,932647705078125
115,00	-48,7289352416992188	620,08978271484375	772,17498779296875	177,319381713867188	570,678955078125	805,88311767578125	-167,15362548828125	1272,4005126953125	576,5496826171875	-461,737457275390625	1214,26025390625	106,525222778320312	-1268,1051025390625	1599,6929931640625	-1466,649658203125	-847,11737060546875	1898,603515625	-1337,248046875	-368,1851806640625	1679,86767578125	-821,84564208984375	-165,2852783203125	847,4884033203125	-312,381927490234375
125,00	-41,1640434265136719	-327,88177490234375	130,80322265625	195,35009765625	-760,28912353515625	142,297576904296875	154,720733642578125	-1159,3238525390625	-344,657958984375	96,558624267578125	-1296,7938232421875	-614,33917236328125	-100,692939758300781	-1542,6932373046875	-1115,4228515625	-27,7590503692626953	-1443,7054443359375	-1244,2547607421875	-63,206451416015625	-1086,1636962890625	-929,5777587890625	-35,791229248046875	-469,0341796875	-403,127410888671875
135,00	211,379135131835938	110,455825805664062	467,4398193359375	600,0533447265625	-154,821212768554688	609,23834228515625	1047,9635009765625	-281,28240966796875	771,21038818359375	1160,25244140625	-218,718215942382812	739,400146484375	1377,581298828125	-380,860809326171875	747,99005126953125	1471,4910888671875	-99,3884201049804688	728,06024169921875	1195,072509765625	39,8191070556640625	552,1046142578125	542,06536865234375	43,7437667846679688	233,996994018554688
145,00	-586,28173828125	80,2404327392578125	268,456329345703125	-723,968017578125	71,6767044067382812	273,905792236328125	-608,34649658203125	-208,860122680664062	383,77532958984375	-391,793212890625	-435,740875244140625	538,9508056640625	-173,412307739257812	-836,2530517578125	608,99017333984375	-239,401702880859375	-771,39654541015625	548,0169677734375	-321,4703369140625	-440,64129638671875	387,038421630859375	-137,012100219726562	-125,264625549316406	117,433280944824219
155,00	-370,7237548828125	314,30877685546875	205,899856567382812	-394,647125244140625	255,721084594726562	399,87310791015625	-725,29150390625	8,084197998046875	486,2974853515625	-934,2786865234375	260,083251953125	73,7322311401367188	-1224,861572265625	134,308853149414062	6,69636821746826172	-1025,66015625	262,681793212890625	30,4862689971923828	-453,882659912109375	-133,154098510742188	331,736419677734375	-123,670669555664062	-28,792694091796875	129,14056396484375
165,00	-244,171722412109375	504,85577392578125	-71,1676101684570312	-226,349716186523438	389,394775390625	-125,297134399414062	-210,495956420898438	610,06915283203125	-429,79071044921875	-109,106399536132812	519,375	-593,22906494140625	-49,0295829772949219	474,527008056640625	-756,8096923828125	147,80670166015625	523,54449462890625	-723,3472900390625	493,242156982421875	-120,276161193847656	-236,25689697265625	161,740524291992188	-29,0413093566894531	-83,883514404296875
175,00	-79,4197311401367188	0,563703358173370361	149,266708374023438	-74,731903076171875	-134,283432006835938	248,0330810546875	-127,117607116699219	-274,48541259765625	295,989959716796875	-182,885910034179688	-119,49066162109375	339,982666015625	-232,83526611328125	-111,441879272460938	360,332427978515625	-246,02752685546875	-111,908432006835938	289,33587646484375	-108,779121398925781	-61,4735946655273438	207,60186767578125	-17,0115394592285156	-28,51336669921875	65,4644088745117188
