Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 1
Receiver Number: 3 R03                            (x,y,z) = (5,87, -2,72, 1,27)
ms(source)	63	125	250	500	1000	2000	4000	8000
965,00	-6,87	0,49	17,37	33,23	38,08	37,52	30,50	9,41
975,00	-7,70	-0,22	16,39	32,64	37,65	37,15	30,03	8,72
985,00	-7,97	-0,56	15,88	32,29	37,32	36,82	29,65	8,13
995,00	-9,19	-1,57	14,91	31,96	37,05	36,52	29,31	7,64
1005,00	-9,57	-2,00	14,44	31,65	36,76	36,23	28,96	7,13
1015,00	-9,91	-2,36	14,04	31,40	36,52	35,99	28,69	6,70
1025,00	-10,80	-3,09	13,59	30,94	36,21	35,70	28,35	6,19
1035,00	-11,08	-3,39	13,32	30,70	35,91	35,36	27,97	5,66
1045,00	-11,30	-3,69	12,73	30,25	35,43	34,87	27,41	4,84
1055,00	-12,66	-4,36	12,15	29,89	35,11	34,54	27,02	4,29
1065,00	-12,83	-4,54	11,84	29,64	34,80	34,22	26,67	3,78
1075,00	-13,01	-4,81	10,61	29,18	34,43	33,84	26,24	3,17
1085,00	-13,29	-5,13	10,34	28,78	34,10	33,51	25,87	2,65
1095,00	-13,36	-5,25	9,97	28,50	33,84	33,24	25,58	2,24
1105,00	-13,53	-5,48	9,58	28,08	33,34	32,74	25,02	1,48
1115,00	-13,60	-5,60	9,22	27,77	33,06	32,46	24,71	1,03
1125,00	-13,67	-5,89	8,13	27,30	32,64	32,06	24,29	0,47
1135,00	-13,76	-5,98	7,77	26,92	32,23	31,63	23,76	-0,33
1145,00	-14,53	-6,32	7,20	26,45	31,81	31,21	23,30	-0,94
1155,00	-14,65	-6,45	6,81	26,03	31,36	30,76	22,80	-1,62
1165,00	-14,72	-6,54	6,47	25,80	31,08	30,46	22,47	-2,06
1175,00	-14,75	-6,77	5,98	25,33	30,64	30,00	21,99	-2,70
1185,00	-16,77	-8,20	5,45	24,73	30,04	29,41	21,29	-3,56
1195,00	-17,19	-8,60	3,73	24,09	29,62	28,98	20,85	-4,09
1205,00	-17,22	-8,66	3,27	23,59	29,11	28,46	20,30	-4,77
1215,00	-17,36	-8,75	2,84	23,19	28,61	27,91	19,74	-5,49
1225,00	-17,47	-8,83	2,16	22,71	28,09	27,37	19,22	-6,10
1235,00	-18,32	-9,31	1,22	21,70	27,23	26,60	18,35	-7,15
1245,00	-18,34	-9,35	0,66	21,14	26,46	25,69	17,55	-8,14
1255,00	-18,37	-9,45	-0,22	20,33	25,73	24,90	16,77	-9,06
1265,00	-18,42	-9,50	-1,03	19,72	25,07	24,22	16,12	-9,86
1275,00	-33,91	-25,10	-1,95	17,29	22,94	22,50	13,96	-11,93
1285,00	-37,00	-28,42	-6,05	14,59	20,89	20,74	11,97	-14,12
1295,00	-38,42	-30,04	-9,07	12,38	18,48	18,56	9,63	-16,70
1305,00	-41,51	-33,56	-12,45	8,54	15,07	15,59	6,49	-20,22

c) Reverse-integrated decay curve  (dB SPL), corrected for missing energy for job 1
Receiver Number: 3 R03                            (x,y,z) = (5,87, -2,72, 1,27)
ms(source)	63	125	250	500	1000	2000	4000	8000
5,00	60,20	60,80	62,42	63,94	64,89	64,66	63,60	61,17
15,00	60,20	60,80	62,42	63,94	64,89	64,66	63,60	61,17
25,00	59,05	59,82	61,77	63,50	64,54	64,29	63,12	60,37
35,00	58,30	59,20	61,34	63,22	64,32	64,06	62,83	59,87
45,00	58,02	58,96	61,18	63,11	64,23	63,96	62,70	59,65
55,00	56,88	58,01	60,52	62,71	63,97	63,71	62,41	59,17
65,00	56,54	57,65	60,20	62,52	63,78	63,51	62,15	58,75
75,00	56,18	57,31	59,93	62,34	63,63	63,36	61,96	58,45
85,00	55,64	56,87	59,60	62,14	63,46	63,19	61,75	58,11
95,00	55,06	56,37	59,23	61,89	63,21	62,94	61,44	57,61
105,00	54,25	55,68	58,71	61,54	62,95	62,67	61,09	57,07
115,00	53,49	55,01	58,21	61,20	62,68	62,40	60,76	56,55
125,00	52,90	54,50	57,78	60,90	62,44	62,15	60,45	56,08
135,00	52,29	53,93	57,31	60,61	62,19	61,90	60,15	55,60
145,00	51,68	53,39	56,88	60,33	61,91	61,62	59,81	55,07
155,00	51,02	52,76	56,37	59,99	61,64	61,34	59,46	54,54
165,00	50,31	52,14	55,89	59,69	61,34	61,03	59,08	53,96
175,00	49,66	51,55	55,43	59,39	61,06	60,75	58,74	53,44
185,00	48,51	50,45	54,62	58,89	60,68	60,37	58,27	52,70
195,00	47,93	49,95	54,25	58,63	60,40	60,08	57,92	52,15
205,00	47,15	49,34	53,80	58,36	60,11	59,80	57,57	51,60
215,00	45,99	48,34	53,10	57,92	59,76	59,45	57,12	50,91
225,00	45,31	47,75	52,69	57,60	59,48	59,16	56,76	50,34
235,00	44,69	47,18	52,28	57,31	59,21	58,88	56,42	49,81
245,00	44,00	46,60	51,84	57,01	58,94	58,60	56,08	49,27
255,00	43,41	46,09	51,40	56,71	58,67	58,34	55,75	48,76
265,00	42,93	45,59	51,05	56,43	58,39	58,05	55,40	48,21
275,00	42,19	44,93	50,48	56,06	58,08	57,74	55,02	47,61
285,00	41,57	44,37	50,03	55,74	57,80	57,45	54,66	47,05
